KNE7J7,4523,6497,820,2,07:55:50.0792,6
04O3IZVTBP,373,5059,940,6,04:07:07.791894,9
I1UHEHI,3623,4308,232,7,22:20:23.085427,10
DT,6653,7501,806,2,12:10:16.953411,8
T5GFW6VO,5323,4348,677,6,15:23:04.693936,3
E,7683,12193,724,3,03:47:53.634234,1
CX71S4OIDO,573,16,721,3,08:51:47.932284,6
7R,5863,12467,731,6,13:40:47.697897,6
5TT2TT,1493,7899,475,5,21:29:25.082478,2
KOUA,6433,2237,95,4,17:07:58.980636,10
YIMKCLY,12403,11731,35,7,14:28:56.041871,1
KWZ77CR0N6,11243,10158,408,6,03:28:15.662495,2
KXAQKS,11483,7437,229,6,10:11:19.994689,6
C,10083,11173,977,2,07:56:27.208507,8
G84XMXD4S,10743,9954,397,7,00:47:08.227941,1
3H,4813,1175,649,7,07:35:32.247797,8
CBZ6,3903,9780,123,3,07:57:09.738651,4
OKH0Z,10943,11757,345,6,06:25:42.666332,4
XAXXC2218M,12443,7295,71,6,12:55:30.936107,2
0D5CZX,11553,3455,864,2,11:43:03.144017,2
P1GPLS,10583,12781,670,6,11:39:57.034843,9
B,7833,8389,323,6,15:13:27.904089,2
NRKUP3Z,4823,4038,527,1,16:50:55.910466,3
BXN,1063,6759,942,4,10:37:42.586177,1
Y9V1WTK1,483,1368,659,7,11:40:44.137239,9
UCM,2753,1715,620,5,09:37:41.700384,9
F01C97B1PR,2483,12267,681,4,07:23:18.018344,2
34C7,8753,2020,649,2,13:24:57.218567,4
NWOWV,1703,6956,659,7,16:19:17.878458,9
SO1B,11963,787,179,3,20:05:02.348952,9
5GDRZ3,8463,4557,88,1,05:14:43.907148,2
CJKGWV8C,8213,11095,474,6,03:29:56.310932,4
VVTPJCNFP5,793,11394,127,5,07:36:45.668032,6
NI,11233,1507,438,4,11:47:55.082846,1
D1K,5943,9670,478,1,05:27:56.651142,1
Q7SCN,6133,11391,771,5,13:33:19.351935,2
I6R5KMLP,8003,2245,372,2,09:56:24.945205,3
TG7YR,1053,2767,588,1,14:17:47.058274,6
ORGDTTP85Y,11413,11643,507,1,15:20:41.40998,2
3,1083,812,557,1,05:24:55.40729,1
U2VRZ,3793,5081,376,2,17:43:07.355627,3
FEKNQOI,7063,8201,366,1,17:12:27.422825,6
3Y2Q,4163,3215,575,3,08:47:09.903344,4
J21M,3693,11784,642,7,05:30:45.158425,1
TIIGQM,2153,1712,235,5,18:29:26.771063,5
0KYAKPJQK,10253,2338,733,4,15:12:59.130417,7
CHY5LK1TI,6413,3879,550,7,01:47:40.490218,6
V6UUT,5163,9436,871,2,15:56:17.563994,3
HT71XV,4283,11034,354,4,00:05:55.713012,4
5G,1433,808,288,1,01:23:39.057168,6
231CX67G51,2353,1393,604,6,00:20:23.866846,1
9S,2203,7374,179,6,07:35:04.505133,3
3H2,4863,729,713,4,07:10:13.045966,2
04B9,10163,10267,439,1,03:51:19.302325,1
T0,7933,10123,172,4,09:47:27.466128,2
5YBGLRD5,6933,5954,113,2,02:46:55.094102,2
F9YF0OAILN,2303,12090,5,3,06:50:19.299001,2
PO9DK,3573,9216,113,3,01:46:34.446314,1
JJME,10403,10068,736,2,11:56:19.082361,7
OCKO8DDLW,9603,1505,684,7,07:56:14.522525,2
H,5643,11305,767,2,03:28:12.818356,1
I84,6853,6262,129,2,10:35:00.523424,8
ZL7Z3,12303,2609,442,3,15:14:25.018865,8
523MXZP2B,6583,12893,484,1,11:06:37.313442,10
XCFFI5CMTF,11503,1504,798,5,05:17:36.895768,5
3Y3,7543,3218,34,4,07:39:16.339809,3
6R0FG7JVDP,5483,5832,396,4,03:34:23.756814,8
X3N7VOGPL,7393,12182,935,4,00:50:18.305376,9
U,11683,11351,101,3,20:10:45.932279,5
QYL,4393,1470,520,2,18:09:54.136543,7
3EIWOLSDKK,8383,3514,90,7,09:32:50.040243,2
5ANAWMCW6,3793,4202,812,7,02:47:32.655938,4
OQIIXHOI,2413,4194,308,4,08:11:30.935188,10
VT4C1,9983,7971,210,7,21:54:39.714949,5
J5PE56GC,1513,203,861,5,13:15:15.631141,3
LWSFX,9863,1542,800,2,20:32:39.595917,1
RU1R5,11683,5041,140,3,21:46:35.820777,5
N,11173,1294,8,2,21:03:21.781629,2
H,8633,9111,906,4,12:45:48.697303,3
UFM1U,6073,8774,569,3,00:29:43.212114,4
T,4573,4151,20,1,16:30:15.361848,10
5TXM5,11053,7226,394,2,08:43:01.411924,2
662LYI,1573,325,155,2,13:06:52.28474,4
Y,493,2387,132,1,10:16:44.728081,7
SAG771,1853,8817,776,1,05:09:14.140056,7
H6,4523,9825,398,5,20:04:11.414052,6
Y,8583,2575,127,6,10:23:50.457384,3
S6XUCK,11323,7464,322,4,09:53:10.69107,2
58K6I,393,6423,15,6,07:43:29.748642,5
RRYR0XRNW,8343,10116,925,3,07:00:12.057051,2
S4GRJ9FY4I,563,8305,782,5,17:20:28.71403,8
W39Z01BU,11953,3171,772,6,15:04:31.709569,4
C1PL,11443,2605,476,4,12:16:46.058154,5
C67Q5YO,12543,2190,563,4,18:26:08.77272,6
VYREIF0U,4273,6079,618,1,17:17:43.245675,9
UR5J,3013,9691,205,2,11:31:00.88875,6
7,11963,11979,548,2,02:21:43.026041,10
7L2YFLD7,9573,4574,856,5,18:05:34.58747,1
B,11733,11045,774,1,13:21:29.412581,9
YR,7483,7037,667,7,05:04:23.297241,3
8FMNK5,11283,8123,557,3,12:49:15.679524,1
QRKCZ1TL,6183,5210,113,1,10:56:20.55921,9
7FQBN,8053,9769,398,6,18:27:37.593988,3
SWW,10023,2773,549,7,00:45:46.191505,9
W,9763,6382,682,2,16:27:39.369354,8
VE7P96,3473,6732,210,5,15:52:40.355558,2
U34PDBV,11883,11756,679,2,08:50:56.826617,6
VWV,3563,3089,15,5,17:16:06.818624,9
CL0YJM9P5,73,1625,950,2,09:06:12.371715,1
OS8YPLU4CX,3883,3938,149,1,05:20:36.724163,6
B2RV03KYBS,6263,3162,68,6,16:32:15.297876,9
NY82MWQ,1603,10098,363,5,05:42:28.440608,3
82,4313,1066,581,1,00:46:33.902481,2
GXIVB5,11313,3746,956,3,17:50:06.128442,5
HDFZ,4213,11994,177,3,20:10:34.124504,4
2YLB,10943,4476,323,7,00:05:06.584959,9
PVVKM,3483,831,67,4,12:43:53.265706,8
RVJLNBPTCL,8903,1503,745,1,10:24:33.51163,10
PN61R8,4363,8945,168,7,07:14:08.904188,1
4X,5913,11495,514,7,10:41:36.356011,10
SHT,7733,10746,967,3,16:46:13.879798,5
NJPP,2203,6154,691,4,13:39:18.966389,9
WEFXBEVPIR,1003,7895,148,6,10:57:27.284026,8
KGCQI,12533,10918,7,2,20:58:04.456955,8
9MMQ6VEKL,233,1969,297,1,21:17:52.27821,7
6M9,5683,3676,785,4,08:51:40.077425,2
IXJH32,4783,2167,202,7,02:27:57.09924,8
I07LP5,7073,5179,412,4,16:59:03.279026,4
6WO1ZDVMUC,12673,12269,361,7,21:10:33.944897,7
M8X4CCM4OI,9653,6046,244,6,16:29:12.124799,9
HYNR0,1283,6543,381,2,17:10:46.372126,9
P6GC6,10733,9114,887,6,09:42:42.882887,4
C3HQRC6Q30,7253,6141,88,1,00:16:03.06757,3
C8,833,2464,807,6,01:25:18.936397,4
EG57S,9323,7340,138,5,11:19:00.780747,4
LVVZ,2053,1243,193,3,21:15:24.62211,9
53TECM54B,1863,7276,19,3,03:00:08.046803,6
R6B,3873,6639,113,7,20:59:01.943148,3
YVLE,5493,473,832,6,01:31:47.7045,1
6D,3413,9420,817,6,17:34:12.026629,9
OTGG,10883,2191,163,4,22:13:05.474706,1
U9LNO,10963,1724,402,1,17:37:30.804936,8
70HR874FO,6773,5876,131,2,21:03:22.58438,4
1J,5343,3665,420,1,15:40:31.888142,4
G,823,1497,923,1,13:36:29.581053,2
2YQ5VNF83,613,6261,889,5,21:34:26.041043,7
X,8663,6681,222,3,21:39:24.602496,2
HXUJ,5343,4994,50,4,10:14:59.762599,10
MIVV6TC,4293,9697,758,1,07:07:46.754699,8
94I,9443,5512,776,2,19:35:02.747595,5
S1FKZU,10433,5952,852,1,16:22:23.055908,9
TV,1203,485,957,3,11:04:13.065683,9
SHZKVGHU3W,5703,11469,529,4,19:15:20.625607,3
LRMHDZZ,13,3495,870,7,03:54:29.574087,5
QOEWQQTM,7663,11282,992,5,16:05:29.261375,6
RDM0XBY,6783,911,100,6,02:02:05.272071,5
17OZD,11793,9875,614,3,15:05:41.385827,3
KHL3SHN,533,3147,206,6,03:35:54.424642,1
C7HI,2663,1604,832,3,02:29:11.419852,6
T7U1IE,2563,11114,520,6,15:31:42.153922,2
QVZZDJR,2703,2735,494,4,12:40:46.648585,10
LVO8DK,8483,4426,425,1,12:59:41.011092,7
Y1LQ4PCV,4693,2053,615,4,00:12:16.791588,1
X,11103,9483,80,4,04:59:11.216787,7
TRIZB,12113,3341,890,6,20:42:46.05245,7
V76I,11743,1182,642,7,07:42:10.071533,7
W,1353,5035,629,2,16:01:51.607493,5
KGSIP1,5223,9416,969,2,22:12:44.981598,3
CH36QTKMRT,5293,3882,761,6,04:42:36.421211,6
J,11253,2703,226,3,04:08:15.114841,5
7I,10463,8463,701,6,19:32:04.16493,7
YRB6N,2413,9513,827,5,19:01:07.130974,8
1EVJL,11643,11585,533,5,00:16:22.220677,5
BQW3CCLY42,813,6872,869,4,08:34:50.547847,1
UZXVVFXNB,3053,12598,484,1,07:35:47.400756,7
KW1,5243,4213,488,3,17:56:35.458858,3
M8LG,9533,2759,856,3,15:31:35.403521,1
Y48,2683,5536,929,7,06:34:02.081641,1
0DXFVH,6853,9638,947,5,03:29:11.761108,9
BOR1XN8,343,6098,759,5,05:07:13.951673,2
C019Y2EM,6903,1040,66,5,11:38:31.786706,10
EDH4U,8963,8387,730,2,15:48:22.851188,5
16N67I0,4913,12634,591,6,04:50:38.926954,7
6P,5853,4874,52,1,04:27:28.09521,1
H46APK,8353,9212,541,6,12:18:42.320109,1
VCOZW205SL,7243,6775,345,4,17:20:31.098766,7
KE6Q56B1QU,8923,1654,921,2,13:15:41.307279,1
YTWA0R203J,13,12250,903,4,18:19:46.517315,2
M2YN,2953,3838,530,5,13:03:38.330114,7
IKW1,3083,9053,261,7,04:22:26.265378,8
HJGEZ23O1M,3343,7543,776,3,20:55:17.798931,2
O0LJM,11153,5190,982,2,06:05:31.979727,7
YML,6313,2553,577,5,19:14:43.708479,4
NF6,9093,10447,279,5,12:17:07.944279,5
7IDCV,2003,11456,342,1,05:34:03.608538,3
8G8,10353,4727,339,1,10:08:08.642875,4
74,4373,8376,557,3,19:48:57.382924,5
OY,4863,512,439,2,04:42:09.75559,6
8SHKBFXUAN,9423,3403,243,3,17:39:25.621168,8
JGXYNA7IG,1163,12235,438,2,06:50:12.331294,9
OVRYXH1YHC,5983,631,615,5,02:44:16.41748,9
5SUX,1543,6202,254,6,00:55:22.773377,1
3JK6I,6943,2320,43,6,01:11:16.948719,5
GRKD,3673,9665,47,6,17:36:55.715629,4
OU17SLZTW,4833,11200,600,7,06:13:23.230715,10
NBWI2PKBT,653,6009,869,3,11:29:02.963571,1
6R4J2M,9693,10593,326,6,13:34:35.453522,9
I16PDYMUXS,9203,15,598,4,02:38:59.861782,7
7VUEIP,5013,11558,958,2,10:35:13.666187,4
3NW3CW21RG,9193,7239,2,5,22:39:27.942851,7
D8CRFN,3983,7147,481,1,21:58:16.89759,1
F3JWYKDJ9,7523,4574,653,4,04:23:37.354972,2
GVH,5273,129,376,1,00:50:01.966258,3
HX4DGS,10163,1751,919,1,21:54:39.170952,2
NN582,10673,12215,563,3,06:55:47.952189,2
D,12503,10159,31,4,10:58:01.613919,10
9G8124,12093,12101,415,7,16:04:05.391103,5
4MANEWC,12093,9962,240,7,18:53:18.228286,10
V,7853,6658,363,6,13:35:31.225135,8
I8RG08,4873,5178,38,6,11:34:01.112583,2
Y4D7HR,1743,5222,996,2,04:49:47.293907,3
X6IMUP,6273,6004,39,1,06:29:36.22796,5
VLEHNXKYR,4423,7737,41,4,10:48:35.036445,8
SG0IICU,11593,11905,702,7,09:08:54.145254,8
OGL2HM,10723,2809,917,7,05:15:48.330588,3
WC,6553,2033,638,2,09:59:02.959191,3
FH3IZ30IC,7283,4910,566,4,08:49:30.285094,5
Y,7503,9555,788,3,04:59:43.11186,7
EU5AW,8723,3374,957,5,18:17:38.18378,4
JA62288,7493,7719,679,2,22:03:00.650396,5
3VLNT,283,2983,514,2,16:12:33.732648,5
1FP,2403,7118,466,4,03:02:37.904223,10
IO31L,7173,10971,941,7,22:01:14.029557,10
J8WE9EFC5,9603,6126,619,4,16:15:51.392887,5
10VOJ4BP6I,12443,3579,759,2,09:38:31.786649,6
EPO8V,9433,11404,121,1,17:53:53.733013,7
RKNM,3433,7879,864,2,00:34:46.209907,2
M6,1603,2529,192,6,14:16:55.124832,2
HMKW4K4N33,6833,12800,562,1,07:26:04.946227,8
JYCF0MZ2UG,3283,10221,687,7,12:24:15.524999,5
HSUUR,7763,6848,88,3,06:03:32.024767,5
5RXTQXOS9,11923,4082,593,2,02:58:11.505696,1
73R3KWFNV,8533,5005,173,2,03:55:18.427885,7
YXL3,913,4173,515,5,22:14:08.060493,2
T7TKMM03J2,1143,10182,188,2,10:02:54.244852,6
RXT0O5,10803,2991,772,1,03:23:28.693285,7
HS45,1083,11114,664,2,11:33:56.092917,5
J,8623,12390,386,7,14:44:01.859061,3
PJZ,3483,12789,130,6,16:15:31.589713,1
DY4RX9,11123,12368,24,3,11:05:13.880057,2
OI3M73DBNO,6573,6849,289,2,07:48:24.584009,4
2VPN50YBO,8543,2968,388,7,10:41:02.14441,9
K5XATLN2,12793,4048,67,4,21:29:27.262747,3
EM,12583,3468,816,4,14:15:03.813447,2
2NG28,463,2221,901,1,08:27:30.661507,1
U2,8833,9412,824,4,01:03:29.743183,2
ZW,11523,1544,370,2,07:52:22.631137,5
GA,11863,9011,488,7,04:44:16.359586,4
8Y,5003,627,379,3,07:39:29.785629,4
2MX6,1003,9311,695,2,04:35:27.655872,10
GQX4SI3F8,2263,8929,36,4,15:54:40.218522,3
11N3,1743,1465,670,5,09:20:07.839985,8
E,8103,5877,160,4,03:58:38.260797,6
0PLGOL3VC,6043,11722,678,2,07:05:41.646744,1
7SRWH,183,3012,574,5,00:59:23.073068,8
NH2Q5,3883,7837,944,7,06:39:30.386238,8
3EMLL,8063,7350,303,2,01:33:56.65853,6
LXPJZP82AZ,4083,6087,196,2,12:56:33.882824,2
K5RDT,9473,11672,563,3,15:06:32.233588,7
TQ3CSF,9263,5718,469,2,11:55:55.55233,5
S01K50EVKG,613,8368,450,5,10:40:30.446671,2
74U712UI1,12303,12285,143,3,11:13:13.237139,6
PUVN,2253,2504,478,3,13:32:07.812228,7
U3,10883,4416,941,2,18:24:11.160738,3
98,10013,5566,165,7,19:30:42.374872,3
SPR1S8IN,1353,4749,427,7,20:28:11.530929,4
T00,9173,6828,214,1,05:30:53.242851,2
OQME5P0UK,5993,7378,498,3,09:50:05.348211,8
WGVHR,11073,4404,716,1,19:38:11.442887,2
VWO7,6883,2117,876,2,11:33:39.042311,9
FKAQTHX,12423,11254,461,6,19:39:53.493401,1
N,10793,9295,693,6,12:39:31.067128,6
TI774WPBS,11923,5154,590,1,16:37:07.427099,3
2TD7WHP,12413,8294,617,2,21:11:55.95843,10
01MP8S,3663,3392,110,1,07:54:43.328474,4
T8CS,6393,8211,717,3,11:34:16.657471,9
ANJ,3193,8418,734,1,22:20:13.315839,7
RLPO38SH6,3533,12062,511,2,13:28:22.904587,4
UMI77U4XD2,5733,9759,878,2,11:03:26.816393,10
XHXCVPREKO,5063,1556,43,7,09:00:14.781412,9
CV6PX0AO,4423,7848,782,2,19:28:24.343426,8
I,6003,211,785,7,05:49:35.337332,9
6QHBRGG,503,6166,393,5,11:22:10.866086,2
FRZ3KR0,7013,3066,363,5,00:08:13.341078,6
50XHUEH,3783,8003,663,2,01:32:10.252066,10
PJLN,8913,5816,988,4,03:35:14.210409,4
8NOWQ,4993,1104,350,6,21:00:23.423056,1
3JF,9803,6569,258,7,10:11:53.356962,1
SBK6NRB,4543,7515,175,1,07:25:39.821721,3
K38YC4ZF,5323,1073,534,2,10:10:50.211601,6
KPBX48X,9573,10354,861,2,16:26:56.119317,6
7T6,7473,148,186,1,02:25:22.01576,10
18Y,9523,408,67,5,21:52:09.545026,8
1HK6K2WSMN,9403,7856,126,2,19:59:58.304034,10
VK8B5W8,3183,9565,70,3,07:13:50.411559,7
71HWP,10753,3973,773,3,05:28:13.061089,8
ABU2OS8,5043,3801,68,4,02:35:41.372149,5
35QI8YDPC,4953,2784,678,2,05:01:52.153452,4
CJ,2913,4706,98,2,18:59:36.273524,8
C,4503,1199,129,1,09:43:21.697355,4
RU6HMYT,4163,1851,825,1,02:30:26.442544,9
MKMN3BHB,8983,3292,597,6,09:24:04.020311,5
0,7583,5831,919,4,12:21:28.573172,10
TGIII4IDMP,6673,5250,21,1,22:03:14.117345,9
EH2UIR4E,1183,11711,151,4,21:24:40.850566,3
8ZPXLV64V,7833,5365,709,7,14:24:42.984868,5
50YHF6,7283,8109,777,5,12:52:47.158542,6
CERQZM,9653,10701,258,3,20:47:56.200285,10
KKGPJS,953,11725,337,4,05:39:48.756498,10
I,1113,7069,315,6,02:24:27.500789,7
ISBNE,3063,10341,926,3,07:16:18.334432,8
PM6U41L7,1543,8020,341,6,03:34:52.764603,2
RKTZ4SH5,4953,3082,72,4,18:39:16.097331,1
CV4,8343,10792,979,3,02:56:57.607705,5
L3MZ,1403,7203,225,1,01:48:52.179948,5
JEA9,11763,10848,545,5,15:35:45.251291,1
4LQ,11673,6041,83,4,02:26:56.566331,6
PCQSTF,2043,9562,222,7,14:27:46.622979,7
VPN,12653,10125,319,1,21:34:28.96939,3
JIK1RR,10613,6653,418,7,20:15:09.461412,9
SLU5NY,9413,7105,960,4,07:13:43.42415,3
6WO2VA1XL8,3253,10283,409,5,22:41:43.868173,1
VWJ,12083,5183,302,1,07:06:15.310723,5
3DV6,12743,1585,285,6,03:58:48.759377,3
EM22DR,1613,7658,252,1,07:59:06.127728,1
FFB3R7,173,6922,336,5,10:31:00.344608,5
VFY,4383,9924,406,3,00:14:59.315287,5
MV0CO8JIL,3063,7193,411,2,00:46:23.182354,10
5OMTU3,10613,4415,919,5,11:09:16.533136,5
YP,7103,10670,770,2,13:15:22.801772,4
GQIMID,5693,10281,749,6,18:52:35.381475,8
EBSFLERI8C,2273,12038,514,7,11:49:25.3156,3
7S9RSY,1223,4362,850,1,02:37:25.777055,4
6UTLJ7R,8293,6835,56,7,05:37:53.320813,10
J23K,7953,11329,937,6,11:19:35.504767,7
X5,9233,3809,764,7,19:56:27.459506,8
U,1033,2379,473,7,06:43:39.110232,3
6JX605F,12253,3743,300,5,03:31:23.521915,10
1S32,863,3477,793,4,02:23:39.194882,8
VI0D6LX4,9113,280,809,2,21:15:18.758206,3
YE4N29Q,1153,1601,908,5,21:34:07.440224,5
VG7A,4693,6385,512,1,01:10:42.236458,3
N,5913,12227,206,2,22:40:20.375989,9
W,6193,2062,218,1,01:49:45.95143,10
QJ,9473,3,446,1,19:00:28.2456,1
YEWE,7613,4366,665,6,05:51:55.235619,4
RFU8B3,1753,9304,182,5,22:08:25.827153,10
JPY91,9143,9832,349,4,11:21:42.902877,3
HRY0LUM,10743,5719,121,7,09:35:08.876369,5
D4,10783,5832,670,5,12:46:12.991375,8
4NYDN19,10173,2724,695,7,20:04:24.644379,3
GMVIKX,11113,11264,5,1,00:31:30.356284,4
6F,12233,2014,862,3,04:31:04.257678,7
K5VGRNN,8573,4866,452,2,12:35:41.63169,5
GU2D6,2593,5573,999,5,03:11:11.063049,9
2I7,3273,2884,588,2,17:47:15.792605,4
TB,6853,11354,171,1,00:10:19.805189,6
FURC,6823,405,830,5,17:55:04.174854,2
5ATR1S7,8643,8145,483,3,10:50:07.695459,4
X,2423,10416,492,1,22:35:41.107989,10
8H48MB,8823,8856,681,2,07:16:35.826282,2
OTM6JNL,10293,3237,291,6,19:29:07.397595,10
WZZA,1273,4705,740,2,04:01:47.010916,5
IJBE,3763,9259,495,3,05:40:07.061895,9
O,4803,2734,876,5,18:14:32.194478,2
Y65AKH1,3673,4742,900,3,18:14:51.268389,1
887YRFBR2,9823,8647,284,6,04:35:43.509831,4
8U4BD2I2XN,12683,6933,68,6,14:27:57.541751,6
8R7TP,343,1875,47,3,11:50:20.005156,4
7IGPNV,203,11494,335,7,02:05:46.85612,2
MDSU8KCXMK,323,10117,743,1,21:51:17.31381,5
R,12033,4185,584,6,03:35:42.888846,4
150COWWAPL,7553,11894,868,3,15:52:21.040398,2
W,613,1572,5,3,14:19:55.957167,7
TFVPFENVR,643,3769,906,2,20:52:52.429054,3
5Z,893,2528,520,1,19:26:37.033192,7
ZS,9473,3948,575,5,07:24:50.697292,9
UPFS7GNP,4143,4939,555,5,13:28:21.093075,2
5F5UEJO6KE,3023,11886,225,4,09:45:32.100694,6
YY62,9943,10029,820,6,04:14:42.060598,8
EO,12613,12340,668,1,21:19:51.583643,8
WYLXKK1,1913,9478,496,3,10:36:27.291621,4
FV6,7663,1798,64,2,13:07:42.171551,6
32EN3SHRA,7073,10813,309,5,20:48:12.383442,9
L,12233,831,602,1,07:10:07.233766,6
BB63Y3IQ4,873,5642,624,3,09:13:09.678795,5
1YBOTJLV,5963,4857,735,6,21:14:11.373569,4
L4,11913,7135,332,7,11:15:23.84082,1
OGXC,6563,10141,216,4,16:39:15.905377,7
2NN,7853,9724,903,7,10:43:18.413042,1
6TZK,5793,10356,927,5,03:57:30.814584,5
V04B6,5283,4199,459,1,04:41:47.324119,9
KFM3JBEHVG,11343,150,302,3,00:10:23.519978,7
3W108M76U,11583,381,672,1,17:11:41.14697,10
WKZWK4LJ8,10133,1213,940,5,03:15:56.13492,7
H8RQN8,11703,5376,595,1,18:34:22.213814,4
RO,6243,3982,309,6,09:58:27.955711,4
TVV60UH,8343,6896,753,3,01:54:15.120413,3
56BPQD,4663,12066,625,5,04:03:12.952688,7
8M,9253,8892,702,6,22:16:10.305493,1
M3MX1CYX,6523,9169,423,4,10:10:08.689138,6
8,11533,8811,254,5,17:15:43.164827,7
TKRSMF3T0Y,353,7921,580,6,12:31:45.997559,8
5J,6433,4909,28,2,16:26:37.414009,3
Z1LRE,1243,3485,982,1,06:42:27.970629,3
2X3,9593,6789,842,3,03:50:41.713152,4
432,6503,629,560,3,00:34:35.236963,9
FWSHDT4,9903,7154,963,3,00:01:13.985515,2
HNX,123,8204,44,3,20:20:06.50342,4
3FJW80EX0,153,1786,981,7,22:08:58.933255,8
Y,2403,11711,105,3,20:28:40.009912,8
D35,12103,8379,695,2,14:30:25.844447,1
W4EVD8I,1743,2303,444,1,03:10:33.786764,1
UUCQF,4153,3286,674,5,22:06:06.920777,5
XI,2043,5172,856,6,08:28:21.780669,5
D,2103,1862,847,5,09:00:03.127595,5
5EDOI,5153,11314,378,5,12:56:22.981055,5
B8F4,3073,7669,638,3,02:53:45.157756,8
QVGQZBSH,10163,4298,771,1,01:35:31.197572,6
BI0,1443,11272,812,1,17:41:51.176926,9
4YWR7CKC4,983,12538,694,3,04:38:41.731759,8
U,293,12877,645,4,20:59:02.912619,7
KLT,403,3308,197,3,16:17:22.159998,4
PU1G,10503,829,806,4,08:21:01.969746,5
3W1QPV,5233,3981,927,3,15:24:51.038786,1
I,13,3196,214,1,06:29:06.496346,4
ZIWIHGM,11363,12726,668,6,03:17:23.601072,2
VLL9,3833,12210,380,7,14:14:48.98691,1
QNAWC,5443,3269,287,6,09:37:08.737636,2
JS2K7,9933,3078,803,6,20:29:46.86771,10
S1EKHU,11103,12549,421,2,00:16:59.912179,7
LXG2QW6KOO,9153,8998,652,5,09:45:54.189242,3
OQ6GQAOE,10803,9380,227,1,04:52:22.82931,10
850NBJA,283,6705,806,3,12:24:03.928284,8
3KN,8633,2056,61,4,15:33:58.901698,4
PJIV,6273,957,271,3,11:09:54.471826,4
9TDQU6EBZ,3253,6489,891,5,12:42:23.843107,6
5TW2VNHYS,12333,3321,95,6,17:42:17.140543,5
KTJQ3JL,1993,9163,991,3,15:18:06.77507,7
9PAY,6133,10713,843,6,02:33:07.041529,8
QIO,9553,9506,84,4,18:55:20.733043,5
SBXB2VSA,3783,12635,834,7,21:44:45.162313,8
1C9IDVQPK,11653,9883,156,4,04:49:34.249347,8
6QUJ5D8J,7503,7261,940,4,17:24:28.654102,3
BLLTCK9O,7453,9398,674,5,00:40:02.640064,7
OCZNY2MT4,763,12804,205,4,17:50:44.810892,2
GL81MZZZ,5153,6181,957,5,19:03:51.662131,5
50PFGN1KEV,6263,309,534,1,19:05:35.790238,5
NOK,10353,12334,296,1,00:06:08.790615,7
X1I3WCJ28Q,4653,12763,431,2,15:37:00.204619,10
FX63XTJ,7763,5426,65,7,06:28:21.237695,6
HT0,11213,12320,678,7,18:29:45.93111,10
M,3773,4911,728,4,01:54:08.523892,4
6QS,643,6634,457,6,07:25:24.421729,2
N7ZYVEONH,2553,5802,327,4,09:21:38.127875,3
IMVQ2EG7JZ,9823,1778,774,1,02:40:20.577687,9
J,7943,10109,906,4,21:46:14.33491,9
N6KYNCE,1853,6666,623,4,04:33:49.974532,6
7QMI31S,8003,12320,484,6,04:48:44.845459,4
6LWEIVZ8,8753,12698,280,6,02:06:26.474535,5
JP7X9TSC,4673,542,971,2,14:12:47.893677,10
ZPIB7ZBMCJ,9233,7091,239,6,19:22:11.642693,10
UU,3043,11109,185,6,16:21:24.990708,8
COZ,9183,4762,121,1,00:38:47.354993,7
0,5663,8298,958,6,00:27:17.203044,2
Z2XG756MBC,12373,4001,136,1,21:33:17.115138,7
5ZH,4353,2385,916,6,13:42:03.058847,4
HJH5Q0CIMD,1663,7929,934,5,05:50:44.399535,7
JRW,4223,5373,502,6,01:27:01.673491,2
KUY4B9I,1593,7754,157,4,18:48:03.749139,5
J6R2KN77,10673,971,463,7,01:21:22.912612,10
G2Q3G83P1,3853,6294,144,5,08:34:26.835482,3
HTJ6YK40,893,8074,774,4,11:51:36.443305,1
YH797,11383,11776,655,4,14:39:46.653869,7
YEHB,9573,7419,707,4,05:44:34.560369,3
VHQTISSI,4843,70,178,1,15:47:22.528914,3
K9OHG0F,10723,10618,446,7,05:42:45.75795,3
S,3833,3668,258,5,06:04:43.980809,5
L,12573,5842,516,7,03:53:12.319305,4
IS0GT0Z,2443,649,141,3,21:00:33.77539,1
TOUWDG14,4683,4682,127,1,06:41:37.45195,7
32B,1573,7161,666,7,02:46:57.556683,8
OS,3923,8317,284,1,13:31:15.563893,1
XQ,1083,6092,370,5,04:56:10.489249,6
KP35MG79R,8923,8053,725,1,14:08:36.753023,8
WV6PHF5,12193,6498,205,1,21:51:47.381486,3
Y,5453,7271,127,4,09:24:22.973809,3
13GINP7,6553,3571,650,2,11:48:15.890924,3
O4,8053,8965,665,1,12:46:29.582462,9
FO5IHNTFG,5593,2819,703,2,00:22:57.163721,9
K,4813,4572,427,2,21:58:10.537191,8
SYSL,7613,7372,215,1,00:41:51.513659,3
HHCMXESY3R,5403,2040,734,6,18:30:59.914813,8
H,12113,2729,825,6,06:02:57.10349,9
S,11313,8307,291,4,02:36:35.042381,4
71C1,9843,1314,919,3,00:24:29.547093,7
OYDY4NICR,12413,4988,761,2,13:44:25.195431,6
FVV,4653,6132,373,3,08:53:05.908925,5
254UPD3M,10453,924,44,3,07:48:41.388315,7
HX1SDH,12543,569,780,2,12:45:07.078256,1
ZXS,10593,9146,684,7,22:50:06.201611,5
NV1PL4G61M,11263,10284,576,1,03:45:40.39092,2
Q,3183,6014,762,7,05:57:45.324473,3
6KC,6983,2357,951,5,12:55:15.598423,6
